,Zone,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,3,6984,24:11.3,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72090791,0,44,0,104,0,-7,7,-7,7,-6,7,-7,7,-7,7,-6,7,-6,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,7,-3,7,-3,7,-2,8,-2,7,-1,7,-1,7,-1,8,-1,7,-1,8,0,8,1,9,0,9,1,9,1,9,1,10,1,10,2,10,0,10,0,10,0,10,-1,10,-1,10,-1,9,-1,10,-2,9,-2,9,-3,8,-3,8,-3,8,-3,7,-2,7,-3,6,-3,5,-3,5,-4,5,-4,4,-4,4,-4,4,-3,3
CSI_DATA,3,6985,24:11.3,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72099891,0,44,0,104,0,-7,7,-6,7,-6,8,-6,8,-6,7,-6,7,-5,7,-5,7,-5,7,-4,7,-5,7,-4,7,-4,7,-3,7,-3,7,-2,7,-1,7,-1,7,-1,7,-1,8,-1,8,0,8,0,8,1,9,1,9,1,9,1,9,1,10,1,10,2,10,1,10,0,10,0,10,-1,10,0,10,-1,9,-1,10,-2,9,-2,9,-2,8,-2,8,-2,8,-3,8,-3,7,-3,6,-3,6,-3,6,-4,5,-4,5,-4,4,-4,4,-4,3
CSI_DATA,3,6986,24:11.3,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72114110,0,44,0,104,0,9,4,9,3,10,4,9,4,9,3,8,3,9,3,8,3,8,2,8,2,8,2,8,1,8,1,8,0,8,0,8,-1,8,-2,7,-2,8,-2,8,-3,8,-2,8,-3,8,-2,9,-4,9,-4,9,-4,9,-4,10,-5,10,-5,10,-5,10,-3,10,-3,11,-3,10,-3,10,-3,10,-1,10,-2,10,-1,9,-1,9,0,9,0,8,0,9,0,7,1,7,1,6,1,6,2,6,1,6,2,5,2,4,3,4,2
CSI_DATA,3,6987,24:11.4,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72121481,0,44,0,104,0,-3,-11,-3,-11,-3,-10,-3,-11,-3,-10,-3,-10,-3,-9,-3,-9,-4,-9,-4,-8,-4,-9,-5,-8,-4,-8,-5,-7,-5,-7,-6,-7,-6,-7,-6,-6,-7,-6,-7,-6,-7,-5,-8,-6,-7,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-10,-7,-10,-7,-9,-7,-9,-7,-9,-7,-8,-7,-9,-8,-8,-8,-8,-8,-7,-8,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-7,-4,-7,-3,-7,-2,-6,-2,-6,-2,-6,-1,-6,-1,-6
CSI_DATA,3,6988,24:11.4,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72142838,0,44,0,104,0,-7,8,-7,8,-6,8,-7,7,-6,8,-6,7,-5,8,-5,7,-5,7,-4,7,-4,7,-4,8,-3,7,-3,7,-2,7,-2,8,-1,8,-1,7,0,8,0,8,0,8,0,8,0,8,1,9,1,9,2,10,2,10,2,11,2,11,2,10,1,10,0,11,0,10,0,11,0,10,0,10,-1,10,-2,10,-2,9,-2,9,-2,8,-2,8,-3,8,-2,7,-3,7,-3,6,-3,6,-3,5,-4,5,-4,5,-4,4,-4,4
CSI_DATA,3,6989,24:11.4,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72142979,0,44,0,104,0,3,-11,3,-11,2,-11,2,-11,2,-10,2,-10,2,-10,1,-9,1,-10,0,-9,0,-9,0,-9,-1,-9,-1,-8,-1,-9,-2,-9,-3,-9,-3,-9,-3,-8,-4,-9,-4,-8,-4,-9,-5,-9,-5,-9,-6,-10,-6,-9,-6,-9,-6,-10,-7,-10,-7,-10,-5,-10,-5,-11,-5,-11,-5,-10,-5,-11,-4,-11,-4,-11,-3,-11,-3,-10,-2,-10,-2,-10,-2,-10,-1,-9,-2,-8,-1,-8,-1,-8,0,-8,0,-7,0,-7,1,-6,1,-6,1,-6
CSI_DATA,3,6990,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72159763,0,44,0,104,0,-10,5,-10,6,-9,6,-9,6,-8,5,-8,5,-8,6,-7,6,-7,6,-6,6,-7,6,-6,7,-6,6,-5,7,-5,7,-4,7,-4,7,-3,7,-3,8,-3,8,-3,8,-2,8,-2,8,-2,10,-2,10,-1,10,-1,10,-2,11,-2,12,-2,11,-3,11,-3,11,-4,11,-4,10,-3,10,-3,9,-4,10,-5,9,-5,9,-5,8,-5,7,-5,8,-5,7,-5,6,-5,6,-5,5,-5,5,-6,4,-5,4,-5,4,-5,3,-5,2
CSI_DATA,3,6991,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72159895,0,44,0,104,0,2,-11,2,-11,1,-10,1,-11,1,-10,1,-10,0,-10,0,-10,0,-10,-1,-9,-1,-10,-2,-9,-1,-9,-3,-9,-2,-9,-3,-8,-4,-8,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-5,-8,-6,-9,-7,-9,-7,-9,-8,-9,-7,-10,-8,-10,-8,-9,-7,-10,-7,-11,-6,-11,-6,-10,-6,-10,-5,-10,-5,-11,-4,-11,-3,-11,-3,-10,-2,-9,-3,-10,-2,-9,-2,-9,-1,-8,-1,-8,-1,-8,0,-7,0,-7,0,-7,1,-6,1,-6
CSI_DATA,3,6992,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72169375,0,44,0,104,0,10,-4,9,-4,9,-5,10,-5,9,-4,8,-4,8,-5,7,-5,7,-5,7,-5,7,-6,6,-6,6,-6,6,-6,5,-6,4,-7,4,-8,4,-7,4,-8,3,-8,3,-8,3,-9,3,-9,3,-10,3,-10,3,-11,3,-11,3,-11,4,-12,3,-11,4,-11,4,-11,5,-11,5,-11,5,-10,5,-10,6,-10,6,-9,6,-9,6,-8,5,-7,6,-8,6,-7,5,-6,6,-5,5,-5,5,-4,6,-4,5,-4,5,-4,4,-3,4,-2
CSI_DATA,3,6993,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72179366,0,44,0,104,0,-6,-10,-6,-9,-6,-9,-6,-9,-5,-9,-5,-8,-6,-8,-6,-7,-6,-7,-6,-7,-6,-7,-7,-6,-7,-6,-7,-5,-7,-5,-8,-4,-8,-3,-8,-3,-8,-3,-8,-3,-8,-2,-9,-2,-9,-2,-11,-1,-10,-1,-10,-1,-11,-1,-12,-1,-12,-1,-12,-1,-11,-2,-11,-3,-11,-2,-11,-3,-11,-3,-11,-4,-11,-4,-10,-4,-9,-4,-9,-4,-9,-5,-9,-5,-8,-4,-8,-5,-7,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-4,-4,-5,-4,-4
CSI_DATA,3,6994,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72189371,0,44,0,104,0,-11,3,-10,3,-10,4,-10,3,-9,3,-9,3,-9,3,-8,4,-8,4,-8,4,-8,4,-7,5,-7,4,-6,5,-6,5,-5,6,-4,6,-5,6,-4,6,-5,6,-4,7,-4,7,-4,8,-4,9,-4,9,-3,9,-3,10,-4,11,-5,10,-4,10,-5,9,-5,10,-6,10,-6,9,-5,9,-6,9,-7,9,-7,8,-6,8,-7,7,-6,6,-6,6,-7,6,-6,5,-6,4,-6,4,-6,3,-6,3,-6,3,-6,2,-6,2,-5,1
CSI_DATA,3,6995,24:11.4,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72206920,0,44,0,104,0,-10,4,-9,5,-8,5,-9,4,-9,4,-8,4,-8,5,-7,5,-7,4,-7,4,-7,5,-6,5,-6,5,-5,6,-5,5,-4,6,-4,6,-3,6,-3,7,-3,6,-3,7,-3,7,-2,7,-2,9,-2,8,-2,9,-1,9,-2,10,-2,10,-2,10,-3,10,-3,10,-3,10,-4,9,-4,9,-4,9,-5,9,-5,8,-5,8,-5,8,-5,6,-5,7,-5,6,-5,5,-5,4,-5,4,-5,4,-5,3,-6,3,-5,3,-5,2,-5,2
CSI_DATA,3,6996,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72218984,0,44,0,104,0,-11,-4,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-3,-9,-2,-9,-1,-9,-1,-9,0,-9,0,-8,0,-8,0,-9,1,-8,1,-8,2,-8,3,-8,3,-8,3,-8,4,-8,4,-8,5,-8,5,-8,5,-9,5,-9,6,-9,6,-9,6,-9,5,-10,5,-10,4,-10,4,-10,4,-10,3,-10,3,-10,3,-10,3,-10,2,-9,1,-9,1,-9,1,-8,1,-7,0,-7,-1,-7,-1,-7,-1,-6,-1,-6,-1,-5,-2,-5,-2
CSI_DATA,3,6997,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72219368,0,44,0,104,0,-1,-11,-1,-10,-3,-11,-2,-10,-2,-10,-1,-10,-2,-10,-2,-9,-3,-9,-3,-8,-3,-9,-4,-9,-4,-8,-4,-7,-4,-7,-5,-7,-5,-7,-5,-6,-6,-6,-6,-6,-6,-5,-7,-6,-7,-6,-8,-6,-8,-5,-8,-6,-9,-5,-9,-6,-9,-6,-10,-6,-9,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-8,-8,-9,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-7,-4,-7,-4,-7,-3,-7,-3,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-5
CSI_DATA,3,6998,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72233760,0,44,0,104,0,10,1,10,1,10,1,10,1,9,1,9,1,9,-1,8,0,8,0,8,-1,8,-1,8,-2,8,-2,8,-2,7,-2,7,-3,7,-4,6,-4,7,-5,6,-5,6,-5,6,-6,6,-5,6,-7,6,-7,7,-7,6,-7,8,-8,8,-8,7,-8,8,-7,8,-7,8,-6,8,-7,8,-6,8,-5,8,-5,8,-5,8,-4,8,-4,8,-3,8,-3,7,-3,6,-2,6,-2,6,-1,6,-1,6,-1,5,-1,5,-1,4,0,4,0
CSI_DATA,3,6999,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72239373,0,44,0,104,0,-4,10,-3,10,-2,10,-3,10,-3,9,-2,9,-2,9,-2,8,-2,9,-1,8,-1,8,0,8,-1,8,0,8,0,7,1,8,2,7,2,7,2,7,2,6,2,7,4,7,3,7,4,7,5,7,5,8,5,7,5,8,5,8,6,8,5,9,5,9,4,9,3,9,4,9,3,9,3,9,2,9,1,9,1,8,1,8,1,8,0,7,1,7,0,7,0,6,-1,6,-1,5,-2,5,-2,5,-2,5,-2,4
CSI_DATA,3,7000,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72259375,0,44,0,104,0,5,-10,4,-10,3,-11,4,-10,3,-10,3,-9,3,-10,3,-9,2,-9,2,-9,2,-9,1,-9,1,-9,1,-8,0,-8,-1,-9,-1,-8,-1,-9,-2,-8,-2,-8,-2,-8,-2,-9,-3,-9,-4,-9,-4,-9,-4,-9,-5,-9,-4,-10,-4,-11,-5,-11,-3,-10,-3,-11,-3,-11,-2,-11,-3,-11,-2,-10,-2,-11,-1,-10,-1,-10,0,-9,0,-9,0,-9,0,-9,0,-8,0,-7,1,-7,1,-6,2,-6,2,-6,2,-5,2,-5,2,-4
CSI_DATA,3,7001,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72259516,0,44,0,104,0,-3,10,-3,9,-2,10,-2,9,-2,10,-2,9,-1,9,-2,9,-1,9,-1,8,0,8,0,8,0,8,1,8,0,7,2,8,2,7,2,7,2,6,3,7,3,7,4,7,3,7,4,7,5,7,5,7,5,8,5,8,6,8,6,8,4,8,4,9,4,9,3,9,4,8,3,9,3,9,2,9,2,8,1,8,1,8,1,8,1,7,1,7,0,7,0,6,-1,6,-1,5,-2,5,-2,5,-2,5,-2,4
CSI_DATA,3,7002,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72269366,0,44,0,104,0,-8,-7,-9,-6,-10,-6,-9,-6,-9,-6,-8,-6,-8,-5,-8,-5,-8,-5,-9,-4,-8,-5,-9,-4,-8,-4,-8,-3,-8,-3,-9,-2,-8,-2,-8,-2,-8,-1,-8,0,-8,-1,-9,0,-9,0,-10,1,-10,1,-10,1,-10,1,-11,1,-11,1,-11,1,-10,1,-11,0,-11,0,-11,-1,-11,-1,-11,-2,-10,-2,-10,-2,-9,-2,-9,-2,-9,-3,-8,-3,-8,-3,-7,-3,-7,-4,-6,-3,-6,-4,-6,-3,-6,-4,-5,-4,-4,-4,-3,-4
CSI_DATA,3,7003,24:11.5,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72280501,0,44,0,104,0,5,-8,5,-8,5,-9,5,-8,5,-8,5,-8,4,-9,4,-8,4,-8,4,-8,4,-8,3,-9,3,-8,2,-8,2,-7,1,-9,0,-8,1,-8,0,-8,0,-9,0,-8,-1,-8,0,-8,-2,-9,-1,-9,-2,-10,-2,-10,-2,-10,-1,-10,-2,-11,-1,-10,0,-11,0,-11,0,-10,0,-11,0,-10,1,-10,2,-10,2,-9,2,-8,2,-8,2,-8,3,-8,2,-7,2,-6,2,-6,3,-6,3,-5,3,-5,3,-5,3,-4,3,-4
CSI_DATA,3,7004,24:11.5,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72291505,0,44,0,104,0,-2,-10,-3,-11,-3,-10,-3,-11,-3,-10,-3,-10,-3,-10,-3,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-8,-5,-8,-5,-8,-6,-8,-6,-7,-6,-6,-6,-6,-7,-6,-6,-7,-7,-6,-7,-6,-8,-6,-9,-6,-9,-6,-9,-7,-9,-7,-10,-7,-10,-6,-9,-7,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-9,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-3,-7,-3,-7,-2,-7,-2,-7,-2,-6,-2,-6,-1,-6,-1,-5
CSI_DATA,3,7005,24:11.5,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72303571,0,44,0,104,0,6,-9,5,-9,5,-9,5,-9,5,-9,5,-8,4,-9,4,-9,4,-9,3,-8,3,-9,3,-9,3,-9,2,-9,2,-8,1,-9,1,-9,0,-9,0,-8,0,-9,0,-9,-1,-9,-1,-9,-2,-10,-1,-10,-2,-10,-2,-11,-1,-11,-2,-12,-2,-11,-1,-11,-1,-12,0,-11,0,-11,-1,-11,0,-11,1,-11,1,-10,2,-10,2,-10,2,-9,2,-9,2,-8,2,-8,2,-7,2,-6,3,-7,3,-6,3,-6,3,-5,3,-5,3,-4
CSI_DATA,3,7006,24:11.5,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72310508,0,44,0,104,0,3,9,3,9,4,9,4,9,4,8,3,8,4,8,4,8,4,8,4,7,5,7,5,7,5,7,5,6,5,6,6,6,6,5,6,5,6,5,6,5,6,5,7,4,7,5,8,4,8,4,9,4,9,4,9,5,9,5,9,5,9,5,9,5,8,6,8,6,8,6,7,7,7,7,6,7,6,6,5,6,5,7,5,7,4,6,4,6,3,6,3,5,2,6,2,5,1,5,1,5,0,5,0,5
CSI_DATA,3,7007,24:11.6,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72322547,0,44,0,104,0,-1,10,-1,9,0,10,-1,10,-1,10,0,9,0,9,0,9,0,9,1,8,1,9,1,9,2,8,2,8,2,7,3,8,3,8,3,7,4,7,4,7,4,7,4,7,5,7,6,7,6,7,6,8,6,8,6,8,6,8,7,8,5,8,5,9,5,9,4,9,5,9,4,9,4,9,3,9,3,8,2,8,2,8,2,8,1,8,1,7,0,7,0,6,0,6,-1,6,-1,5,-1,5,-2,5,-2,5
CSI_DATA,3,7008,24:11.6,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72330217,0,44,0,104,0,5,-8,5,-8,5,-8,5,-8,5,-9,5,-8,4,-9,4,-8,4,-8,3,-8,3,-9,3,-9,3,-9,2,-8,2,-8,1,-9,1,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,-1,-10,-1,-10,-1,-10,-1,-11,-1,-11,-1,-11,-1,-11,0,-11,0,-11,0,-11,1,-10,0,-10,1,-11,1,-10,2,-10,2,-9,2,-9,2,-9,3,-8,3,-8,2,-7,3,-7,3,-6,3,-6,3,-5,3,-5,3,-5,3,-4,3,-4
CSI_DATA,3,7009,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72354947,0,44,0,104,0,8,-3,9,-4,8,-4,8,-3,8,-3,8,-4,8,-4,7,-4,7,-5,7,-5,7,-5,7,-6,6,-6,6,-6,5,-6,6,-7,5,-7,4,-6,4,-7,4,-8,4,-8,4,-8,3,-8,4,-9,3,-10,3,-10,3,-10,4,-11,4,-11,4,-10,4,-10,5,-10,5,-10,5,-10,4,-9,5,-9,6,-9,6,-9,6,-8,6,-8,6,-7,6,-7,6,-7,5,-6,6,-5,5,-5,5,-4,5,-4,5,-4,5,-3,5,-2,4,-2
CSI_DATA,3,7010,24:11.6,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72355088,0,44,0,104,0,-8,6,-8,6,-7,6,-8,7,-7,6,-7,7,-6,7,-6,7,-6,6,-6,6,-6,7,-5,7,-5,6,-4,7,-4,6,-3,7,-3,8,-2,7,-2,8,-2,8,-2,8,-1,8,-1,8,-1,9,-1,9,0,10,0,10,0,10,0,11,0,11,-1,11,-1,11,-2,11,-2,10,-1,10,-3,9,-3,10,-4,9,-3,9,-4,9,-3,8,-3,8,-4,8,-4,7,-4,6,-4,6,-4,5,-5,5,-5,4,-5,4,-5,3,-5,2
CSI_DATA,3,7011,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72359384,0,44,0,104,0,-7,-7,-7,-7,-8,-6,-8,-6,-8,-6,-7,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-8,-3,-9,-2,-8,-1,-8,-1,-8,-1,-8,0,-9,-1,-9,0,-9,0,-10,1,-10,1,-10,1,-10,1,-11,1,-11,1,-11,1,-10,1,-11,0,-11,0,-11,0,-11,-1,-11,-1,-11,-1,-11,-2,-10,-2,-9,-2,-9,-3,-9,-3,-9,-3,-8,-3,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-5,-4,-5,-4,-4,-4
CSI_DATA,3,7012,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72376416,0,44,0,104,0,8,1,8,1,8,0,8,1,8,0,7,0,8,0,7,0,7,-1,7,-1,7,-2,7,-2,7,-2,6,-3,7,-3,6,-4,6,-4,5,-4,6,-5,6,-5,5,-6,5,-6,5,-6,5,-7,6,-8,5,-8,5,-9,6,-9,6,-9,6,-9,7,-9,7,-9,7,-9,7,-8,7,-8,7,-7,8,-7,8,-7,7,-6,8,-6,8,-5,8,-5,7,-5,6,-4,6,-3,6,-3,6,-3,6,-3,6,-2,5,-2,5,-1,5,-1
CSI_DATA,3,7013,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72388150,0,44,0,104,0,6,6,5,7,7,5,7,6,6,6,6,6,6,5,6,4,6,4,7,3,6,4,6,3,7,3,7,2,7,2,7,1,7,0,7,0,7,-1,8,-1,8,-1,8,-2,8,-2,9,-3,9,-2,10,-3,10,-3,10,-3,11,-4,11,-3,11,-3,11,-3,11,-2,11,-2,11,-2,11,-1,11,-1,10,-1,10,0,10,0,10,1,10,1,9,1,8,1,7,1,7,2,7,2,6,2,6,2,5,2,5,3,4,3
CSI_DATA,3,7014,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72389927,0,44,0,104,0,-8,-5,-8,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-4,-8,-4,-9,-3,-8,-2,-8,-2,-9,-2,-9,-1,-8,-1,-8,-1,-9,0,-9,1,-8,1,-9,2,-9,3,-8,3,-9,4,-9,3,-9,5,-10,5,-10,5,-10,5,-11,6,-11,6,-11,6,-11,5,-11,5,-12,5,-11,4,-12,4,-12,3,-12,3,-11,3,-11,2,-10,2,-10,1,-11,1,-10,1,-10,1,-9,0,-9,-1,-8,-1,-8,-1,-7,-1,-7,-1,-6,-2,-6,-2
CSI_DATA,3,7015,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72399671,0,44,0,104,0,-8,-5,-8,-5,-9,-5,-9,-5,-9,-5,-8,-4,-9,-4,-8,-4,-9,-3,-9,-3,-8,-3,-9,-2,-9,-2,-9,-1,-8,-1,-9,0,-9,1,-8,0,-8,2,-9,2,-9,2,-9,3,-9,3,-10,4,-10,4,-10,4,-11,4,-12,5,-12,4,-12,4,-12,4,-12,4,-12,3,-12,3,-12,2,-12,2,-12,1,-11,1,-11,1,-11,0,-10,0,-10,-1,-10,-1,-9,-1,-9,-2,-8,-2,-8,-2,-8,-2,-7,-2,-7,-3,-6,-3,-5,-3
CSI_DATA,3,7016,24:11.6,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72416581,0,44,0,104,0,-8,-7,-8,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-9,-4,-9,-3,-9,-3,-9,-3,-8,-2,-9,-2,-9,-1,-9,-1,-9,0,-9,0,-9,0,-10,1,-9,1,-10,2,-11,2,-11,2,-12,2,-12,1,-12,2,-12,2,-12,1,-13,1,-12,0,-12,0,-12,0,-12,-1,-12,-1,-11,-1,-11,-2,-10,-2,-10,-3,-10,-3,-9,-3,-8,-3,-8,-3,-7,-3,-7,-4,-6,-4,-7,-3,-6,-3,-5,-4,-4,-4
CSI_DATA,3,7017,24:11.7,3,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72419368,0,44,0,104,0,2,9,3,9,4,9,3,9,3,8,3,8,4,8,4,8,4,8,4,7,4,7,5,7,5,6,5,6,5,6,6,5,7,5,7,4,7,4,8,4,7,3,8,3,9,3,10,3,10,3,10,3,11,3,11,3,11,3,12,3,10,4,11,4,10,4,10,5,10,5,10,6,10,6,8,6,8,5,8,6,7,6,7,6,6,5,6,5,5,5,5,5,4,5,4,5,3,5,3,4,2,5,2,4
CSI_DATA,3,7018,24:11.7,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72429379,0,44,0,104,0,10,1,9,1,10,0,10,1,9,1,9,1,9,0,9,0,9,-1,9,-1,9,-1,9,-2,9,-2,8,-2,8,-2,8,-4,7,-4,7,-4,7,-5,7,-5,7,-5,7,-6,8,-6,8,-8,8,-7,8,-7,8,-7,9,-9,8,-8,9,-8,9,-7,10,-7,10,-7,10,-6,9,-6,10,-5,10,-5,10,-5,9,-5,9,-4,9,-3,9,-3,9,-3,7,-2,7,-1,7,-1,6,-1,7,-1,6,0,6,0,5,0,5,1
CSI_DATA,3,7019,24:11.7,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72442040,0,44,0,104,0,9,-2,9,-2,9,-2,10,-2,9,-2,9,-2,9,-2,8,-2,8,-3,8,-3,8,-3,7,-4,8,-4,7,-4,7,-4,6,-5,6,-5,6,-5,6,-6,6,-6,6,-6,5,-7,5,-7,5,-9,5,-8,6,-8,5,-9,6,-9,6,-10,6,-9,7,-9,7,-9,8,-9,7,-8,7,-8,7,-7,8,-7,8,-7,8,-7,8,-6,7,-5,7,-5,7,-5,6,-4,6,-3,6,-3,6,-2,6,-2,6,-2,5,-2,5,-1,4,-1
CSI_DATA,3,7020,24:11.7,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72449384,0,44,0,104,0,-9,-5,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-4,-8,-4,-9,-4,-9,-3,-9,-3,-9,-2,-9,-2,-9,-1,-9,-2,-9,-1,-9,0,-8,0,-9,1,-9,1,-9,1,-9,2,-9,2,-10,3,-10,3,-10,3,-10,3,-11,4,-12,3,-11,3,-11,3,-12,2,-11,2,-11,2,-11,2,-11,1,-11,1,-11,0,-10,0,-10,0,-9,-1,-10,-1,-9,-1,-8,-1,-8,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-3,-5,-3
CSI_DATA,3,7021,24:11.7,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72459397,0,44,0,104,0,-8,5,-7,5,-7,6,-8,6,-7,6,-7,5,-7,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,6,-5,7,-4,5,-4,7,-3,7,-3,7,-2,7,-3,7,-2,8,-2,8,-2,8,-1,9,-1,9,-1,9,-1,10,-1,11,-1,11,-1,11,-2,10,-2,11,-2,11,-2,10,-2,10,-3,9,-4,10,-4,9,-4,9,-4,8,-4,8,-4,8,-5,7,-4,6,-4,6,-4,5,-4,5,-4,5,-5,4,-5,4,-4,3,-4,3
CSI_DATA,3,7022,24:11.7,3,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-97,0,11,2,72469377,0,44,0,104,0,7,6,6,6,7,5,7,5,7,5,6,5,7,5,6,4,7,4,7,3,7,3,7,2,7,2,7,2,7,2,8,1,7,1,7,0,7,-1,8,-1,7,-1,8,-2,8,-2,9,-3,9,-3,9,-2,10,-3,10,-3,11,-3,11,-3,10,-3,11,-2,11,-1,11,-2,11,-1,10,-1,11,0,10,0,10,0,9,1,9,2,9,2,8,1,8,2,7,2,7,2,6,2,6,2,5,2,5,2,4,3,4,3
